pool,product_id,product_name,category,price,conversion_rate,popularity_score,avg_review_score,avg_disc,sales_count
爆款高转化池,P001930,Samsonite箱包配饰商品997,箱包配饰,459.53,0.4286,0.58,5.0,0.19279247580458783,2732
爆款高转化池,P001932,钙尔奇医药保健商品229,医药保健,870.76,0.4444,0.64,4.25,0.18253702754119694,7068
爆款高转化池,P001936,GUCCI箱包配饰商品705,箱包配饰,612.67,0.5,0.64,4.25,0.1313512255637434,1765
爆款高转化池,P001938,新华书店图书音像商品745,图书音像,455.26,0.5,0.87,4.67,0.17207619168494906,7138
爆款高转化池,P001940,钙尔奇医药保健商品255,医药保健,896.64,0.5,0.67,4.33,0.17905585189399917,9724
爆款高转化池,P001945,老凤祥珠宝首饰商品246,珠宝首饰,131.77,0.8,0.41,4.75,0.20991901488735315,3451
爆款高转化池,P001948,五粮液食品生鲜商品549,食品生鲜,231.4,0.5,0.42,4.5,0.15898063093727424,2774
爆款高转化池,P001949,伊利食品生鲜商品720,食品生鲜,755.93,0.4545,0.74,4.5,0.1359784223878737,3795
爆款高转化池,P001950,博世汽车用品商品244,汽车用品,1219.82,0.5,0.48,4.33,0.09952705585552456,9046
爆款高转化池,P001953,曲美家居家装商品388,家居家装,942.39,0.7778,0.57,5.0,0.11537830605454576,9357
爆款高转化池,P001955,百草味食品生鲜商品833,食品生鲜,709.26,0.875,0.64,4.4,0.19386872768104163,1965
爆款高转化池,P001957,百草味食品生鲜商品462,食品生鲜,805.6,0.7143,0.46,4.67,0.14005642458999623,3644
爆款高转化池,P001958,钙尔奇医药保健商品434,医药保健,165.16,0.6667,0.57,4.33,0.1276439336316432,5494
爆款高转化池,P001960,云南白药医药保健商品139,医药保健,439.04,0.4545,0.76,4.5,0.2050752039010069,8540
爆款高转化池,P001961,曲美家居家装商品961,家居家装,562.59,0.6667,0.5,4.5,0.17082500935908007,583
爆款高转化池,P001963,麦富迪宠物用品商品789,宠物用品,203.72,0.4,0.3,4.5,0.1795056636023372,7702
爆款高转化池,P001970,LV箱包配饰商品960,箱包配饰,239.57,0.7143,0.47,4.8,0.18811277580383012,4786
爆款高转化池,P001973,海尔家用电器商品873,家用电器,6229.52,0.4286,0.57,4.5,0.18024990194478846,6874
爆款高转化池,P001974,博库网图书音像商品353,图书音像,665.79,0.4,0.37,5.0,0.19931648804671928,1897
爆款高转化池,P001975,薇诺娜美妆护肤商品426,美妆护肤,1338.2,0.5,0.36,5.0,0.05805984115854392,5694
爆款高转化池,P001976,九芝堂医药保健商品821,医药保健,136.78,0.625,0.5,4.75,0.17743038450215257,7925
爆款高转化池,P001977,小佩宠物用品商品715,宠物用品,417.88,0.4545,0.8,4.0,0.14689182391684105,3847
爆款高转化池,P001978,vivo手机数码商品374,手机数码,4306.16,0.5,0.53,4.0,0.13827436139080074,6701
爆款高转化池,P001979,三星手机数码商品367,手机数码,5562.42,0.5,0.65,4.33,0.17646327878820578,6737
爆款高转化池,P001981,五粮液食品生鲜商品845,食品生鲜,226.76,0.4444,0.55,4.67,0.16564402186489544,747
爆款高转化池,P001984,雅诗兰黛美妆护肤商品839,美妆护肤,91.18,0.5556,0.59,4.5,0.1669080155692625,6212
爆款高转化池,P001985,海澜之家服装鞋包商品461,服装鞋包,1545.34,0.6,0.71,4.0,0.1754360500498236,9058
爆款高转化池,P001988,良品铺子食品生鲜商品482,食品生鲜,338.19,0.6154,0.82,4.14,0.1461504373341735,3532
爆款高转化池,P001989,探路者运动户外商品113,运动户外,45.71,0.4444,0.58,4.5,0.13993150174446536,328
爆款高转化池,P001990,周生生珠宝首饰商品613,珠宝首饰,825.98,0.6667,0.42,5.0,0.1796923090302096,7944
爆款高转化池,P001994,冠能宠物用品商品178,宠物用品,83.15,0.4444,0.59,5.0,0.15952197672640156,6805
爆款高转化池,P001996,Samsonite箱包配饰商品197,箱包配饰,738.51,0.4444,0.65,5.0,0.16665316857578244,6408
爆款高转化池,P001997,松下家用电器商品903,家用电器,2927.95,0.5,0.51,4.0,0.13989266725910562,8394
爆款高转化池,P001998,汤臣倍健医药保健商品409,医药保健,281.31,0.5556,0.66,4.5,0.10916755782085691,3320
爆款高转化池,P001999,阿迪达斯服装鞋包商品771,服装鞋包,1173.59,0.4167,0.77,4.4,0.15406805122006695,6169
高性价比优惠池,P000002,华为手机数码商品302,手机数码,7268.72,0.3333,0.48,5.0,0.1918418656129496,7265
高性价比优惠池,P000004,优衣库服装鞋包商品572,服装鞋包,148.74,0.75,0.36,4.67,0.18495559924857696,9402
高性价比优惠池,P000008,博世汽车用品商品610,汽车用品,3589.94,0.4286,0.5,4.5,0.1586416934154837,9022
高性价比优惠池,P000010,美赞臣母婴用品商品758,母婴用品,885.81,0.5,0.53,4.5,0.16384848024250886,8614
高性价比优惠池,P000013,哥伦比亚运动户外商品497,运动户外,277.73,0.7143,0.49,4.5,0.20374198687599646,427
高性价比优惠池,P000020,新秀丽箱包配饰商品820,箱包配饰,703.56,0.3333,0.31,5.0,0.1669036359785656,9300
高性价比优惠池,P000022,骆驼运动户外商品279,运动户外,495.53,0.4545,0.74,4.75,0.18235802706351267,1478
高性价比优惠池,P000025,老凤祥珠宝首饰商品448,珠宝首饰,1448.03,0.5,0.64,4.67,0.17813986332499593,5301
高性价比优惠池,P000028,海澜之家服装鞋包商品821,服装鞋包,1886.75,0.25,0.63,4.5,0.17033791822912522,6481
高性价比优惠池,P000029,Roseonly礼品鲜花商品444,礼品鲜花,308.75,0.6667,0.45,5.0,0.1787134311860411,2235
高性价比优惠池,P000030,珀莱雅美妆护肤商品910,美妆护肤,1296.57,0.4444,0.7,4.33,0.1650131871933902,7982
高性价比优惠池,P000033,花王母婴用品商品851,母婴用品,691.61,0.6667,0.48,4.67,0.17970074183728582,2086
高性价比优惠池,P000034,雅诗兰黛美妆护肤商品818,美妆护肤,1899.96,0.5,0.27,5.0,0.19895623837442372,6415
高性价比优惠池,P000040,汤臣倍健医药保健商品149,医药保健,392.08,0.3333,0.51,4.5,0.17757713779620163,6875
高性价比优惠池,P000045,海澜之家服装鞋包商品274,服装鞋包,1781.47,0.2857,0.52,4.5,0.18560224326115973,2636
高性价比优惠池,P000046,钙尔奇医药保健商品660,医药保健,942.42,0.3333,0.51,4.5,0.2122488120547459,1525
高性价比优惠池,P000048,诺誓礼品鲜花商品260,礼品鲜花,63.02,0.6667,0.48,4.67,0.1897047290874562,5424
高性价比优惠池,P000053,京东图书图书音像商品199,图书音像,35.48,0.1667,0.43,5.0,0.20334224442911575,2798
高性价比优惠池,P000055,福临门食品生鲜商品582,食品生鲜,494.21,0.75,0.6,4.6,0.17246705878337873,4341
高性价比优惠池,P000062,强生母婴用品商品686,母婴用品,882.84,0.5833,0.79,4.4,0.2065907518972503,7803
高性价比优惠池,P000063,百草味食品生鲜商品504,食品生鲜,903.75,0.2857,0.46,5.0,0.19005795082634108,568
高性价比优惠池,P000066,一加手机数码商品180,手机数码,7912.1,0.4286,0.44,4.5,0.20989614043354057,7133
高性价比优惠池,P000071,始祖鸟运动户外商品215,运动户外,420.3,0.1667,0.46,5.0,0.1855388078919629,2428
高性价比优惠池,P000078,Swisse医药保健商品150,医药保健,748.29,0.4545,0.68,4.5,0.17618515422104342,4400
高性价比优惠池,P000080,伊利食品生鲜商品963,食品生鲜,496.7,1.0,0.5,4.4,0.17386043981055602,1609
高性价比优惠池,P000084,东阿阿胶医药保健商品877,医药保健,521.34,0.5714,0.55,4.5,0.16980898583228576,6126
高性价比优惠池,P000091,3M汽车用品商品347,汽车用品,3293.5,0.2727,0.67,4.5,0.1627404738101112,9732
高性价比优惠池,P000094,钙尔奇医药保健商品391,医药保健,37.18,1.0,0.45,4.6,0.1683646877365443,813
高性价比优惠池,P000095,欧莱雅美妆护肤商品977,美妆护肤,481.63,0.375,0.56,4.33,0.21034820498761522,3688
高性价比优惠池,P000098,Roseonly礼品鲜花商品329,礼品鲜花,259.87,0.4,0.62,4.33,0.2166164432292279,5004
高性价比优惠池,P000099,同仁堂医药保健商品533,医药保健,896.53,0.4286,0.48,5.0,0.18500928989037188,5713
高性价比优惠池,P000107,好奇母婴用品商品797,母婴用品,148.53,0.4444,0.66,5.0,0.1587390300432251,417
高性价比优惠池,P000109,帮宝适母婴用品商品854,母婴用品,44.97,0.5,0.51,4.33,0.17306185372582836,9372
高性价比优惠池,P000112,比瑞吉宠物用品商品960,宠物用品,661.04,0.6667,0.47,4.5,0.1685218218533077,9146
高性价比优惠池,P000122,MK箱包配饰商品246,箱包配饰,323.22,0.3333,0.66,4.67,0.1766824596338634,2954
高性价比优惠池,P000131,云南白药医药保健商品419,医药保健,137.64,0.6,0.63,4.5,0.18176018298815427,6284
高性价比优惠池,P000139,周大福珠宝首饰商品708,珠宝首饰,1989.63,0.5385,0.76,4.5,0.1905963912799838,1771
高性价比优惠池,P000154,皇家宠物用品商品972,宠物用品,297.66,0.7143,0.59,4.5,0.19775160064548708,5123
高性价比优惠池,P000156,小米手机数码商品779,手机数码,5353.99,0.3636,0.74,4.5,0.18259481765931132,5384
高性价比优惠池,P000157,东鹏家居家装商品736,家居家装,275.63,0.25,0.71,4.33,0.1616776154828484,1522
高性价比优惠池,P000160,潮宏基珠宝首饰商品764,珠宝首饰,1777.94,0.4286,0.57,4.5,0.17453070323055977,2732
高性价比优惠池,P000173,OPPO手机数码商品663,手机数码,5324.88,0.2857,0.52,5.0,0.21642882322622828,6607
高性价比优惠池,P000174,麦富迪宠物用品商品180,宠物用品,464.5,0.1667,0.62,5.0,0.2309365474515809,9388
高性价比优惠池,P000179,瑞士军威箱包配饰商品770,箱包配饰,674.76,0.5,0.73,4.5,0.16795203657996538,5584
高性价比优惠池,P000182,ZARA服装鞋包商品877,服装鞋包,1334.87,0.6667,0.3,5.0,0.18266839353071276,35
高性价比优惠池,P000187,COACH箱包配饰商品320,箱包配饰,462.48,0.4286,0.49,4.5,0.19612555098236056,3122
高性价比优惠池,P000191,始祖鸟运动户外商品958,运动户外,589.27,0.3333,0.38,4.5,0.18812854373765994,8328
高性价比优惠池,P000193,七匹狼服装鞋包商品773,服装鞋包,1221.06,0.4286,0.5,4.5,0.18401476855127777,5273
高性价比优惠池,P000194,始祖鸟运动户外商品528,运动户外,979.71,0.2,0.65,5.0,0.1989279782492494,4067
高性价比优惠池,P000195,福临门食品生鲜商品451,食品生鲜,970.79,0.625,0.57,5.0,0.15988776580392816,7419
高性价比优惠池,P000201,迪卡侬运动户外商品696,运动户外,574.93,0.375,0.66,4.67,0.17245555359016723,6839
高性价比优惠池,P000203,李宁运动户外商品125,运动户外,387.06,0.6667,0.27,4.5,0.18789733478754445,869
高性价比优惠池,P000205,伊利食品生鲜商品249,食品生鲜,840.99,0.3846,0.83,4.4,0.16423423666808581,4835
高性价比优惠池,P000207,施华洛世奇礼品鲜花商品857,礼品鲜花,566.27,0.5,0.33,5.0,0.1625913752161771,3675
高性价比优惠池,P000210,安踏运动户外商品113,运动户外,746.23,0.5,0.44,5.0,0.19193442713407202,3327
高性价比优惠池,P000213,五粮液食品生鲜商品281,食品生鲜,983.62,0.3636,0.63,4.67,0.17107690883362817,1220
高性价比优惠池,P000218,中信出版社图书音像商品663,图书音像,364.5,0.5714,0.48,4.33,0.19638023948476463,5207
高性价比优惠池,P000223,中信出版社图书音像商品943,图书音像,754.61,0.2857,0.51,5.0,0.17159718035195887,144
高性价比优惠池,P000225,三星手机数码商品490,手机数码,7369.49,0.3,0.67,4.5,0.17378324702443895,1857
高性价比优惠池,P000229,顾家家居家居家装商品198,家居家装,175.72,0.5714,0.51,5.0,0.20048708752678482,8814
高性价比优惠池,P000230,安踏运动户外商品741,运动户外,74.82,0.2143,0.84,4.5,0.1668698000029119,3492
高性价比优惠池,P000231,pidan宠物用品商品955,宠物用品,112.89,0.625,0.56,4.67,0.2008247819773626,8810
高性价比优惠池,P000232,pidan宠物用品商品762,宠物用品,818.59,0.1429,0.47,5.0,0.17289885191052168,1181
高性价比优惠池,P000236,帮宝适母婴用品商品561,母婴用品,633.92,0.4,0.37,4.5,0.16187171627350933,7094
高性价比优惠池,P000237,宜家家居家装商品498,家居家装,676.57,0.2727,0.65,4.5,0.20072337133240856,8762
高性价比优惠池,P000239,钙尔奇医药保健商品466,医药保健,928.77,0.3333,0.53,5.0,0.1834395011598302,1738
高性价比优惠池,P000242,欧莱雅美妆护肤商品239,美妆护肤,1506.17,0.4615,0.82,4.67,0.16458014520247016,8941
高性价比优惠池,P000244,小米手机数码商品226,手机数码,813.3,0.3333,0.46,4.5,0.17326142475337522,9383
高性价比优惠池,P000246,蒙牛食品生鲜商品866,食品生鲜,744.02,0.375,0.61,4.67,0.21008487012114524,5633
高性价比优惠池,P000251,人民邮电出版社图书音像商品662,图书音像,82.41,0.6667,0.42,4.75,0.17617444873096558,1103
高性价比优惠池,P000252,百草味食品生鲜商品302,食品生鲜,728.33,0.6364,0.63,4.6,0.1741528521273276,7982
高性价比优惠池,P000254,阿迪达斯服装鞋包商品734,服装鞋包,186.13,0.4444,0.62,5.0,0.1627884935677712,3170
高性价比优惠池,P000258,九芝堂医药保健商品383,医药保健,841.71,0.5,0.58,4.5,0.16178155611905584,2200
高性价比优惠池,P000270,SK-II美妆护肤商品679,美妆护肤,1899.99,0.25,0.53,4.5,0.19375325464703352,2395
高性价比优惠池,P000276,博世汽车用品商品954,汽车用品,6064.32,1.0,0.19,5.0,0.17363340573766795,9480
高性价比优惠池,P000278,施华洛世奇礼品鲜花商品955,礼品鲜花,87.06,0.4286,0.62,4.5,0.20895873198565404,4121
高性价比优惠池,P000280,新华书店图书音像商品718,图书音像,16.53,0.4,0.4,4.5,0.18565547085619616,2276
高性价比优惠池,P000286,美的家用电器商品230,家用电器,4801.15,0.2,0.71,4.5,0.17767095295320823,2639
高性价比优惠池,P000288,良品铺子食品生鲜商品629,食品生鲜,958.66,0.5,0.64,4.33,0.17020936432035222,9819
高性价比优惠池,P000291,小佩宠物用品商品274,宠物用品,227.17,0.4,0.63,4.67,0.1721741978881814,6730
高性价比优惠池,P000292,野兽派礼品鲜花商品913,礼品鲜花,586.82,0.7143,0.45,5.0,0.18174673310906558,2979
高性价比优惠池,P000295,帮宝适母婴用品商品235,母婴用品,117.48,0.75,0.48,4.4,0.17992328896326726,3315
高性价比优惠池,P000319,施华洛世奇礼品鲜花商品633,礼品鲜花,293.6,0.25,0.35,5.0,0.2063836452400936,9788
高性价比优惠池,P000321,松下家用电器商品299,家用电器,752.07,0.2632,1.01,4.8,0.1657375057671758,9822
高性价比优惠池,P000333,施华洛世奇珠宝首饰商品894,珠宝首饰,944.75,0.375,0.56,4.5,0.18604335827709007,7548
高性价比优惠池,P000337,松下家用电器商品195,家用电器,3491.98,0.3333,0.59,5.0,0.18461359291741652,5603
高性价比优惠池,P000338,H&M服装鞋包商品587,服装鞋包,662.05,0.6,0.44,4.67,0.2043802801568903,3580
高性价比优惠池,P000346,LV箱包配饰商品602,箱包配饰,191.04,0.625,0.64,4.5,0.19659645703043566,8374
高性价比优惠池,P000351,汤臣倍健医药保健商品112,医药保健,677.36,0.3333,0.53,5.0,0.2009632803959646,6216
高性价比优惠池,P000353,自然堂美妆护肤商品342,美妆护肤,575.35,0.6667,0.53,4.33,0.1958501819011826,5621
高性价比优惠池,P000354,全友家居家居家装商品610,家居家装,429.7,0.75,0.44,5.0,0.1865666605857079,6866
高性价比优惠池,P000361,GUCCI箱包配饰商品904,箱包配饰,491.75,0.5,0.65,5.0,0.18917104758789824,4111
高性价比优惠池,P000368,人民邮电出版社图书音像商品557,图书音像,890.74,0.6667,0.34,5.0,0.1677326613420382,6243
高性价比优惠池,P000372,完美日记美妆护肤商品333,美妆护肤,661.29,0.7143,0.43,4.67,0.17144156988868745,4773
高性价比优惠池,P000373,同仁堂医药保健商品719,医药保健,648.2,0.375,0.55,4.67,0.17028879490265827,4444
高性价比优惠池,P000375,东阿阿胶医药保健商品523,医药保健,175.64,0.5,0.98,4.6,0.1782396538369638,378
高性价比优惠池,P000378,MK箱包配饰商品661,箱包配饰,63.29,0.6667,0.32,5.0,0.17659177526006933,6504
高性价比优惠池,P000381,人民邮电出版社图书音像商品229,图书音像,139.96,0.5455,0.71,4.75,0.1606166106387963,2795
高性价比优惠池,P000383,小佩宠物用品商品578,宠物用品,975.23,0.3333,0.65,4.5,0.16217377195530885,8856
高性价比优惠池,P000387,周生生珠宝首饰商品552,珠宝首饰,650.34,0.2667,0.86,4.5,0.1592879239505596,6753
高性价比优惠池,P000390,荣耀手机数码商品873,手机数码,4078.0,0.6,0.46,4.5,0.16292844132874643,149
高性价比优惠池,P000404,顾家家居家居家装商品963,家居家装,753.06,0.3333,0.54,4.5,0.16083137158831207,2393
高性价比优惠池,P000405,vivo手机数码商品894,手机数码,3443.16,0.3636,0.68,4.75,0.18291160961328215,8899
高性价比优惠池,P000408,强生母婴用品商品353,母婴用品,740.24,0.5,0.79,4.5,0.16776504810772283,549
高性价比优惠池,P000409,苏泊尔家用电器商品852,家用电器,6282.47,0.5,0.49,5.0,0.20351060228043502,8538
高性价比优惠池,P000411,GUCCI箱包配饰商品262,箱包配饰,632.87,0.75,0.44,4.5,0.16501921262161973,691
高性价比优惠池,P000412,钙尔奇医药保健商品359,医药保健,486.42,0.2727,0.6,4.5,0.15942284661759232,4895
高性价比优惠池,P000414,耐克服装鞋包商品748,服装鞋包,896.62,0.625,0.68,4.8,0.18242688560202425,246
高性价比优惠池,P000420,钙尔奇医药保健商品228,医药保健,492.96,0.2857,0.59,4.5,0.2029786207709987,5189
高性价比优惠池,P000426,Samsonite箱包配饰商品170,箱包配饰,535.83,0.5,0.46,4.75,0.16684797413137042,7362
高性价比优惠池,P000427,伊利食品生鲜商品654,食品生鲜,373.44,0.6,0.37,4.33,0.17153177229800734,11
高性价比优惠池,P000428,潮宏基珠宝首饰商品851,珠宝首饰,411.79,0.2,0.36,5.0,0.1647172962400388,306
高性价比优惠池,P000434,雅诗兰黛美妆护肤商品306,美妆护肤,258.76,0.3333,0.93,4.67,0.16021735568146614,3139
高性价比优惠池,P000437,三只松鼠食品生鲜商品475,食品生鲜,228.52,0.5,0.44,5.0,0.1626774475103334,1161
高性价比优惠池,P000438,OPPO手机数码商品771,手机数码,4185.54,0.6,0.5,4.33,0.23861074237277355,1310
高性价比优惠池,P000444,施华洛世奇礼品鲜花商品283,礼品鲜花,562.84,0.4545,0.81,4.5,0.17033224132564953,9144
