user_id,tier,top_category,pool,rec_rank,product_id,product_name
U002956,低意向,美妆护肤,高性价比优惠池,1,P001748,完美日记美妆护肤商品797
U002956,低意向,美妆护肤,高性价比优惠池,2,P000034,雅诗兰黛美妆护肤商品818
U002956,低意向,美妆护肤,高性价比优惠池,3,P001010,雅诗兰黛美妆护肤商品295
U002956,低意向,美妆护肤,高性价比优惠池,4,P000095,欧莱雅美妆护肤商品977
U002956,低意向,美妆护肤,高性价比优惠池,5,P001810,欧莱雅美妆护肤商品587
U001462,低意向,宠物用品,高性价比优惠池,1,P000174,麦富迪宠物用品商品180
U001462,低意向,宠物用品,高性价比优惠池,2,P001336,比瑞吉宠物用品商品181
U001462,低意向,宠物用品,高性价比优惠池,3,P001123,麦富迪宠物用品商品699
U001462,低意向,宠物用品,高性价比优惠池,4,P000231,pidan宠物用品商品955
U001462,低意向,宠物用品,高性价比优惠池,5,P001759,网易严选宠物用品商品408
U002629,低意向,家居家装,高性价比优惠池,1,P001900,顾家家居家居家装商品551
U002629,低意向,家居家装,高性价比优惠池,2,P001343,曲美家居家装商品469
U002629,低意向,家居家装,高性价比优惠池,3,P000229,顾家家居家居家装商品198
U002629,低意向,家居家装,高性价比优惠池,4,P001466,马可波罗家居家装商品613
U002629,低意向,家居家装,高性价比优惠池,5,P001151,宜家家居家装商品838
U003193,低意向,礼品鲜花,高性价比优惠池,1,P000831,Roseonly礼品鲜花商品580
U003193,低意向,礼品鲜花,高性价比优惠池,2,P000680,施华洛世奇礼品鲜花商品208
U003193,低意向,礼品鲜花,高性价比优惠池,3,P001029,野兽派礼品鲜花商品389
U003193,低意向,礼品鲜花,高性价比优惠池,4,P000319,施华洛世奇礼品鲜花商品633
U003193,低意向,礼品鲜花,高性价比优惠池,5,P000890,潘多拉礼品鲜花商品586
U003615,低意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U003615,低意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U003615,低意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U003615,低意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U003615,低意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U001371,低意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U001371,低意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U001371,低意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U001371,低意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U001371,低意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U003194,低意向,宠物用品,高性价比优惠池,1,P000174,麦富迪宠物用品商品180
U003194,低意向,宠物用品,高性价比优惠池,2,P001336,比瑞吉宠物用品商品181
U003194,低意向,宠物用品,高性价比优惠池,3,P001123,麦富迪宠物用品商品699
U003194,低意向,宠物用品,高性价比优惠池,4,P000231,pidan宠物用品商品955
U003194,低意向,宠物用品,高性价比优惠池,5,P001759,网易严选宠物用品商品408
U003741,低意向,箱包配饰,高性价比优惠池,1,P000702,LV箱包配饰商品940
U003741,低意向,箱包配饰,高性价比优惠池,2,P001253,Samsonite箱包配饰商品380
U003741,低意向,箱包配饰,高性价比优惠池,3,P001930,Samsonite箱包配饰商品997
U003741,低意向,箱包配饰,高性价比优惠池,4,P000361,GUCCI箱包配饰商品904
U003741,低意向,箱包配饰,高性价比优惠池,5,P000987,Samsonite箱包配饰商品467
U004081,低意向,服装鞋包,高性价比优惠池,1,P001581,耐克服装鞋包商品711
U004081,低意向,服装鞋包,高性价比优惠池,2,P001100,H&M服装鞋包商品119
U004081,低意向,服装鞋包,高性价比优惠池,3,P000662,海澜之家服装鞋包商品964
U004081,低意向,服装鞋包,高性价比优惠池,4,P001462,耐克服装鞋包商品391
U004081,低意向,服装鞋包,高性价比优惠池,5,P000338,H&M服装鞋包商品587
U004376,低意向,图书音像,高性价比优惠池,1,P001855,京东图书图书音像商品377
U004376,低意向,图书音像,高性价比优惠池,2,P001112,中信出版社图书音像商品870
U004376,低意向,图书音像,高性价比优惠池,3,P000053,京东图书图书音像商品199
U004376,低意向,图书音像,高性价比优惠池,4,P001974,博库网图书音像商品353
U004376,低意向,图书音像,高性价比优惠池,5,P001212,新华书店图书音像商品518
U002976,低意向,箱包配饰,高性价比优惠池,1,P000702,LV箱包配饰商品940
U002976,低意向,箱包配饰,高性价比优惠池,2,P001253,Samsonite箱包配饰商品380
U002976,低意向,箱包配饰,高性价比优惠池,3,P001930,Samsonite箱包配饰商品997
U002976,低意向,箱包配饰,高性价比优惠池,4,P000361,GUCCI箱包配饰商品904
U002976,低意向,箱包配饰,高性价比优惠池,5,P000987,Samsonite箱包配饰商品467
U004263,低意向,食品生鲜,高性价比优惠池,1,P000995,良品铺子食品生鲜商品230
U004263,低意向,食品生鲜,高性价比优惠池,2,P001113,三只松鼠食品生鲜商品425
U004263,低意向,食品生鲜,高性价比优惠池,3,P000246,蒙牛食品生鲜商品866
U004263,低意向,食品生鲜,高性价比优惠池,4,P001573,百草味食品生鲜商品634
U004263,低意向,食品生鲜,高性价比优惠池,5,P000063,百草味食品生鲜商品504
U000501,低意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U000501,低意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U000501,低意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U000501,低意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U000501,低意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U001035,低意向,食品生鲜,高性价比优惠池,1,P000995,良品铺子食品生鲜商品230
U001035,低意向,食品生鲜,高性价比优惠池,2,P001113,三只松鼠食品生鲜商品425
U001035,低意向,食品生鲜,高性价比优惠池,3,P000246,蒙牛食品生鲜商品866
U001035,低意向,食品生鲜,高性价比优惠池,4,P001573,百草味食品生鲜商品634
U001035,低意向,食品生鲜,高性价比优惠池,5,P000063,百草味食品生鲜商品504
U004093,低意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U004093,低意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U004093,低意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U004093,低意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U004093,低意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U004161,低意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U004161,低意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U004161,低意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U004161,低意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U004161,低意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U000592,低意向,宠物用品,高性价比优惠池,1,P000174,麦富迪宠物用品商品180
U000592,低意向,宠物用品,高性价比优惠池,2,P001336,比瑞吉宠物用品商品181
U000592,低意向,宠物用品,高性价比优惠池,3,P001123,麦富迪宠物用品商品699
U000592,低意向,宠物用品,高性价比优惠池,4,P000231,pidan宠物用品商品955
U000592,低意向,宠物用品,高性价比优惠池,5,P001759,网易严选宠物用品商品408
U000642,低意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U000642,低意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U000642,低意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U000642,低意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U000642,低意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U002437,低意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U002437,低意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U002437,低意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U002437,低意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U002437,低意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U004031,低意向,美妆护肤,高性价比优惠池,1,P001748,完美日记美妆护肤商品797
U004031,低意向,美妆护肤,高性价比优惠池,2,P000034,雅诗兰黛美妆护肤商品818
U004031,低意向,美妆护肤,高性价比优惠池,3,P001010,雅诗兰黛美妆护肤商品295
U004031,低意向,美妆护肤,高性价比优惠池,4,P000095,欧莱雅美妆护肤商品977
U004031,低意向,美妆护肤,高性价比优惠池,5,P001810,欧莱雅美妆护肤商品587
U002070,低意向,家居家装,高性价比优惠池,1,P001900,顾家家居家居家装商品551
U002070,低意向,家居家装,高性价比优惠池,2,P001343,曲美家居家装商品469
U002070,低意向,家居家装,高性价比优惠池,3,P000229,顾家家居家居家装商品198
U002070,低意向,家居家装,高性价比优惠池,4,P001466,马可波罗家居家装商品613
U002070,低意向,家居家装,高性价比优惠池,5,P001151,宜家家居家装商品838
U004119,低意向,礼品鲜花,高性价比优惠池,1,P000831,Roseonly礼品鲜花商品580
U004119,低意向,礼品鲜花,高性价比优惠池,2,P000680,施华洛世奇礼品鲜花商品208
U004119,低意向,礼品鲜花,高性价比优惠池,3,P001029,野兽派礼品鲜花商品389
U004119,低意向,礼品鲜花,高性价比优惠池,4,P000319,施华洛世奇礼品鲜花商品633
U004119,低意向,礼品鲜花,高性价比优惠池,5,P000890,潘多拉礼品鲜花商品586
U000789,低意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U000789,低意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U000789,低意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U000789,低意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U000789,低意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U000666,低意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U000666,低意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U000666,低意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U000666,低意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U000666,低意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U004052,低意向,服装鞋包,高性价比优惠池,1,P001581,耐克服装鞋包商品711
U004052,低意向,服装鞋包,高性价比优惠池,2,P001100,H&M服装鞋包商品119
U004052,低意向,服装鞋包,高性价比优惠池,3,P000662,海澜之家服装鞋包商品964
U004052,低意向,服装鞋包,高性价比优惠池,4,P001462,耐克服装鞋包商品391
U004052,低意向,服装鞋包,高性价比优惠池,5,P000338,H&M服装鞋包商品587
U002926,低意向,宠物用品,高性价比优惠池,1,P000174,麦富迪宠物用品商品180
U002926,低意向,宠物用品,高性价比优惠池,2,P001336,比瑞吉宠物用品商品181
U002926,低意向,宠物用品,高性价比优惠池,3,P001123,麦富迪宠物用品商品699
U002926,低意向,宠物用品,高性价比优惠池,4,P000231,pidan宠物用品商品955
U002926,低意向,宠物用品,高性价比优惠池,5,P001759,网易严选宠物用品商品408
U004012,低意向,服装鞋包,高性价比优惠池,1,P001581,耐克服装鞋包商品711
U004012,低意向,服装鞋包,高性价比优惠池,2,P001100,H&M服装鞋包商品119
U004012,低意向,服装鞋包,高性价比优惠池,3,P000662,海澜之家服装鞋包商品964
U004012,低意向,服装鞋包,高性价比优惠池,4,P001462,耐克服装鞋包商品391
U004012,低意向,服装鞋包,高性价比优惠池,5,P000338,H&M服装鞋包商品587
U002235,低意向,图书音像,高性价比优惠池,1,P001855,京东图书图书音像商品377
U002235,低意向,图书音像,高性价比优惠池,2,P001112,中信出版社图书音像商品870
U002235,低意向,图书音像,高性价比优惠池,3,P000053,京东图书图书音像商品199
U002235,低意向,图书音像,高性价比优惠池,4,P001974,博库网图书音像商品353
U002235,低意向,图书音像,高性价比优惠池,5,P001212,新华书店图书音像商品518
U002197,低意向,图书音像,高性价比优惠池,1,P001855,京东图书图书音像商品377
U002197,低意向,图书音像,高性价比优惠池,2,P001112,中信出版社图书音像商品870
U002197,低意向,图书音像,高性价比优惠池,3,P000053,京东图书图书音像商品199
U002197,低意向,图书音像,高性价比优惠池,4,P001974,博库网图书音像商品353
U002197,低意向,图书音像,高性价比优惠池,5,P001212,新华书店图书音像商品518
U004733,低意向,箱包配饰,高性价比优惠池,1,P000702,LV箱包配饰商品940
U004733,低意向,箱包配饰,高性价比优惠池,2,P001253,Samsonite箱包配饰商品380
U004733,低意向,箱包配饰,高性价比优惠池,3,P001930,Samsonite箱包配饰商品997
U004733,低意向,箱包配饰,高性价比优惠池,4,P000361,GUCCI箱包配饰商品904
U004733,低意向,箱包配饰,高性价比优惠池,5,P000987,Samsonite箱包配饰商品467
U000657,低意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U000657,低意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U000657,低意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U000657,低意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U000657,低意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
