rank,user_id,repurchase_probability,tier
4937,U001838,0.050937,低潜力
4938,U001476,0.050936,低潜力
4939,U001900,0.050909,低潜力
4940,U003745,0.050885,低潜力
4941,U001207,0.050885,低潜力
4942,U004588,0.050833,低潜力
4943,U001809,0.050805,低潜力
4944,U001085,0.05078,低潜力
4945,U004213,0.050776,低潜力
4946,U000878,0.050727,低潜力
4947,U002907,0.050727,低潜力
4948,U003752,0.050726,低潜力
4949,U002133,0.050687,低潜力
4950,U004264,0.050687,低潜力
4951,U002998,0.050664,低潜力
4952,U002072,0.050664,低潜力
4953,U001969,0.050644,低潜力
4954,U003307,0.050644,低潜力
4955,U003830,0.050613,低潜力
4956,U003101,0.050587,低潜力
4957,U000711,0.050549,低潜力
4958,U000355,0.050495,低潜力
4959,U002903,0.050455,低潜力
4960,U002976,0.050455,低潜力
4961,U000333,0.050402,低潜力
4962,U003856,0.050384,低潜力
4963,U003324,0.050372,低潜力
4964,U004406,0.050372,低潜力
4965,U004357,0.050358,低潜力
4966,U003965,0.050327,低潜力
4967,U002933,0.050319,低潜力
4968,U002981,0.050319,低潜力
4969,U001391,0.050301,低潜力
4970,U004360,0.050301,低潜力
4971,U003657,0.050249,低潜力
4972,U000688,0.050244,低潜力
4973,U001178,0.050244,低潜力
4974,U001950,0.050218,低潜力
4975,U004950,0.050218,低潜力
4976,U004420,0.050218,低潜力
4977,U001270,0.050199,低潜力
4978,U000172,0.050079,低潜力
4979,U004252,0.050029,低潜力
4980,U002943,0.050029,低潜力
4981,U003855,0.050022,低潜力
4982,U003925,0.050022,低潜力
4983,U000712,0.049971,低潜力
4984,U002427,0.049958,低潜力
4985,U000565,0.049958,低潜力
4986,U001629,0.049958,低潜力
4987,U000560,0.049907,低潜力
4988,U002356,0.049868,低潜力
4989,U002096,0.049692,低潜力
4990,U002143,0.049641,低潜力
4991,U001470,0.049622,低潜力
4992,U003659,0.049602,低潜力
4993,U000425,0.049576,低潜力
4994,U002919,0.049543,低潜力
4995,U003558,0.049361,低潜力
4996,U004971,0.049342,低潜力
4997,U002680,0.049291,低潜力
4998,U004909,0.049037,低潜力
4999,U000297,0.048687,低潜力
5000,U001028,0.048687,低潜力
