rank,user_id,purchase_intent,predicted_intent,intent_tier,top_category,rec_pool,rec_product_ids,rec_product_names
3164,U001859,0.1094,0.156051,低意向,服装鞋包,高性价比优惠池,P001581|P001100|P000662|P001462|P000338,耐克服装鞋包商品711|H&M服装鞋包商品119|海澜之家服装鞋包商品964|耐克服装鞋包商品391|H&M服装鞋包商品587
3165,U004694,0.1094,0.249211,低意向,运动户外,高性价比优惠池,P001637|P001804|P001967|P000194|P000210,李宁运动户外商品816|李宁运动户外商品353|探路者运动户外商品827|始祖鸟运动户外商品528|安踏运动户外商品113
3166,U002057,0.1093,0.17817,低意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
3167,U004952,0.1093,0.177437,低意向,箱包配饰,高性价比优惠池,P000702|P001253|P001930|P000361|P000987,LV箱包配饰商品940|Samsonite箱包配饰商品380|Samsonite箱包配饰商品997|GUCCI箱包配饰商品904|Samsonite箱包配饰商品467
3168,U000432,0.1092,0.161289,低意向,家用电器,高性价比优惠池,P001338|P000409|P001480|P001850|P001635,苏泊尔家用电器商品596|苏泊尔家用电器商品852|戴森家用电器商品536|戴森家用电器商品883|西门子家用电器商品795
3169,U001672,0.1092,0.15955,低意向,宠物用品,高性价比优惠池,P000174|P001336|P001123|P000231|P001759,麦富迪宠物用品商品180|比瑞吉宠物用品商品181|麦富迪宠物用品商品699|pidan宠物用品商品955|网易严选宠物用品商品408
3170,U003078,0.1092,0.165914,低意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
3171,U003475,0.1091,0.161527,低意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
3172,U004849,0.1091,0.163282,低意向,服装鞋包,高性价比优惠池,P001581|P001100|P000662|P001462|P000338,耐克服装鞋包商品711|H&M服装鞋包商品119|海澜之家服装鞋包商品964|耐克服装鞋包商品391|H&M服装鞋包商品587
3173,U003921,0.109,0.151614,低意向,箱包配饰,高性价比优惠池,P000702|P001253|P001930|P000361|P000987,LV箱包配饰商品940|Samsonite箱包配饰商品380|Samsonite箱包配饰商品997|GUCCI箱包配饰商品904|Samsonite箱包配饰商品467
3174,U004991,0.109,0.236891,低意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
3175,U000187,0.1089,0.154184,低意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
3176,U000314,0.1089,0.168459,低意向,宠物用品,高性价比优惠池,P000174|P001336|P001123|P000231|P001759,麦富迪宠物用品商品180|比瑞吉宠物用品商品181|麦富迪宠物用品商品699|pidan宠物用品商品955|网易严选宠物用品商品408
3177,U001293,0.1089,0.243775,低意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
3178,U003152,0.1089,0.152318,低意向,汽车用品,高性价比优惠池,P001350|P001831|P000932|P001413|P001281,海康威视汽车用品商品339|3M汽车用品商品278|米其林汽车用品商品745|3M汽车用品商品342|卡仕达汽车用品商品144
3179,U003304,0.1089,0.170069,低意向,图书音像,高性价比优惠池,P001855|P001112|P000053|P001974|P001212,京东图书图书音像商品377|中信出版社图书音像商品870|京东图书图书音像商品199|博库网图书音像商品353|新华书店图书音像商品518
3180,U004996,0.1089,0.229936,低意向,服装鞋包,高性价比优惠池,P001581|P001100|P000662|P001462|P000338,耐克服装鞋包商品711|H&M服装鞋包商品119|海澜之家服装鞋包商品964|耐克服装鞋包商品391|H&M服装鞋包商品587
3181,U000809,0.1088,0.159482,低意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
3182,U002680,0.1088,0.169421,低意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
3183,U002617,0.1087,0.161512,低意向,家居家装,高性价比优惠池,P001900|P001343|P000229|P001466|P001151,顾家家居家居家装商品551|曲美家居家装商品469|顾家家居家居家装商品198|马可波罗家居家装商品613|宜家家居家装商品838
3184,U000024,0.1085,0.262736,低意向,箱包配饰,高性价比优惠池,P000702|P001253|P001930|P000361|P000987,LV箱包配饰商品940|Samsonite箱包配饰商品380|Samsonite箱包配饰商品997|GUCCI箱包配饰商品904|Samsonite箱包配饰商品467
3185,U001412,0.1085,0.151956,低意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
3186,U001507,0.1085,0.166568,低意向,服装鞋包,高性价比优惠池,P001581|P001100|P000662|P001462|P000338,耐克服装鞋包商品711|H&M服装鞋包商品119|海澜之家服装鞋包商品964|耐克服装鞋包商品391|H&M服装鞋包商品587
3187,U003754,0.1084,0.150257,低意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
3188,U000584,0.1083,0.161347,低意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
3189,U003827,0.1082,0.161711,低意向,汽车用品,高性价比优惠池,P001350|P001831|P000932|P001413|P001281,海康威视汽车用品商品339|3M汽车用品商品278|米其林汽车用品商品745|3M汽车用品商品342|卡仕达汽车用品商品144
3190,U003898,0.1082,0.151592,低意向,图书音像,高性价比优惠池,P001855|P001112|P000053|P001974|P001212,京东图书图书音像商品377|中信出版社图书音像商品870|京东图书图书音像商品199|博库网图书音像商品353|新华书店图书音像商品518
3191,U000901,0.108,0.158415,低意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
3192,U000107,0.1078,0.230891,低意向,宠物用品,高性价比优惠池,P000174|P001336|P001123|P000231|P001759,麦富迪宠物用品商品180|比瑞吉宠物用品商品181|麦富迪宠物用品商品699|pidan宠物用品商品955|网易严选宠物用品商品408
3193,U002237,0.1078,0.250204,低意向,母婴用品,高性价比优惠池,P001683|P000635|P001865|P000991|P001946,帮宝适母婴用品商品297|贝因美母婴用品商品691|贝因美母婴用品商品921|帮宝适母婴用品商品195|花王母婴用品商品688
3194,U003332,0.1077,0.241542,低意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
3195,U002658,0.1076,0.168308,低意向,家用电器,高性价比优惠池,P001338|P000409|P001480|P001850|P001635,苏泊尔家用电器商品596|苏泊尔家用电器商品852|戴森家用电器商品536|戴森家用电器商品883|西门子家用电器商品795
3196,U001539,0.1075,0.234399,低意向,汽车用品,高性价比优惠池,P001350|P001831|P000932|P001413|P001281,海康威视汽车用品商品339|3M汽车用品商品278|米其林汽车用品商品745|3M汽车用品商品342|卡仕达汽车用品商品144
3197,U002111,0.1075,0.252324,低意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
3198,U003715,0.1075,0.162735,低意向,运动户外,高性价比优惠池,P001637|P001804|P001967|P000194|P000210,李宁运动户外商品816|李宁运动户外商品353|探路者运动户外商品827|始祖鸟运动户外商品528|安踏运动户外商品113
3199,U004684,0.1075,0.240489,低意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
3200,U004515,0.1073,0.16999,低意向,家用电器,高性价比优惠池,P001338|P000409|P001480|P001850|P001635,苏泊尔家用电器商品596|苏泊尔家用电器商品852|戴森家用电器商品536|戴森家用电器商品883|西门子家用电器商品795
3201,U000938,0.1072,0.269703,低意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
3202,U003364,0.1071,0.170052,低意向,珠宝首饰,高性价比优惠池,P000974|P000711|P001945|P000774|P001226,明牌珠宝首饰商品793|老凤祥珠宝首饰商品116|老凤祥珠宝首饰商品246|周大福珠宝首饰商品251|潮宏基珠宝首饰商品314
3203,U001910,0.107,0.250274,低意向,医药保健,高性价比优惠池,P000765|P000827|P001891|P000351|P000793,善存医药保健商品608|Swisse医药保健商品414|Swisse医药保健商品235|汤臣倍健医药保健商品112|九芝堂医药保健商品478
3204,U004943,0.1068,0.251245,低意向,服装鞋包,高性价比优惠池,P001581|P001100|P000662|P001462|P000338,耐克服装鞋包商品711|H&M服装鞋包商品119|海澜之家服装鞋包商品964|耐克服装鞋包商品391|H&M服装鞋包商品587
3205,U001695,0.1066,0.247835,低意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
3206,U001496,0.1065,0.160025,低意向,美妆护肤,高性价比优惠池,P001748|P000034|P001010|P000095|P001810,完美日记美妆护肤商品797|雅诗兰黛美妆护肤商品818|雅诗兰黛美妆护肤商品295|欧莱雅美妆护肤商品977|欧莱雅美妆护肤商品587
3207,U001422,0.1063,0.22749,低意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
3208,U001609,0.1063,0.159337,低意向,箱包配饰,高性价比优惠池,P000702|P001253|P001930|P000361|P000987,LV箱包配饰商品940|Samsonite箱包配饰商品380|Samsonite箱包配饰商品997|GUCCI箱包配饰商品904|Samsonite箱包配饰商品467
3209,U002968,0.1063,0.161435,低意向,家居家装,高性价比优惠池,P001900|P001343|P000229|P001466|P001151,顾家家居家居家装商品551|曲美家居家装商品469|顾家家居家居家装商品198|马可波罗家居家装商品613|宜家家居家装商品838
3210,U000022,0.1062,0.152988,低意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
3211,U003190,0.1062,0.147052,低意向,图书音像,高性价比优惠池,P001855|P001112|P000053|P001974|P001212,京东图书图书音像商品377|中信出版社图书音像商品870|京东图书图书音像商品199|博库网图书音像商品353|新华书店图书音像商品518
3212,U003320,0.1062,0.245552,低意向,运动户外,高性价比优惠池,P001637|P001804|P001967|P000194|P000210,李宁运动户外商品816|李宁运动户外商品353|探路者运动户外商品827|始祖鸟运动户外商品528|安踏运动户外商品113
3213,U001461,0.1061,0.173538,低意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
3214,U004166,0.1061,0.156697,低意向,宠物用品,高性价比优惠池,P000174|P001336|P001123|P000231|P001759,麦富迪宠物用品商品180|比瑞吉宠物用品商品181|麦富迪宠物用品商品699|pidan宠物用品商品955|网易严选宠物用品商品408
3215,U000103,0.1059,0.157879,低意向,运动户外,高性价比优惠池,P001637|P001804|P001967|P000194|P000210,李宁运动户外商品816|李宁运动户外商品353|探路者运动户外商品827|始祖鸟运动户外商品528|安踏运动户外商品113
3216,U002408,0.1059,0.172528,低意向,家用电器,高性价比优惠池,P001338|P000409|P001480|P001850|P001635,苏泊尔家用电器商品596|苏泊尔家用电器商品852|戴森家用电器商品536|戴森家用电器商品883|西门子家用电器商品795
3217,U003660,0.1059,0.143897,低意向,汽车用品,高性价比优惠池,P001350|P001831|P000932|P001413|P001281,海康威视汽车用品商品339|3M汽车用品商品278|米其林汽车用品商品745|3M汽车用品商品342|卡仕达汽车用品商品144
3218,U004038,0.1059,0.150465,低意向,医药保健,高性价比优惠池,P000765|P000827|P001891|P000351|P000793,善存医药保健商品608|Swisse医药保健商品414|Swisse医药保健商品235|汤臣倍健医药保健商品112|九芝堂医药保健商品478
3219,U002255,0.1057,0.237225,低意向,手机数码,高性价比优惠池,P000518|P000173|P000438|P001705|P000874,一加手机数码商品882|OPPO手机数码商品663|OPPO手机数码商品771|苹果手机数码商品445|苹果手机数码商品704
3220,U003980,0.1057,0.249198,低意向,食品生鲜,高性价比优惠池,P000995|P001113|P000246|P001573|P000063,良品铺子食品生鲜商品230|三只松鼠食品生鲜商品425|蒙牛食品生鲜商品866|百草味食品生鲜商品634|百草味食品生鲜商品504
